ID,order_ID,product_ID,quantity,sellingPrice,discount,lineAmount
I011437,O03783,P0029,5,39973,0,199865.00
I011438,O03784,P0040,3,22405,0,67215.00
I011439,O03784,P0052,2,28616,20,45785.60
I011440,O03784,P0077,6,8655,20,41544.00
I011441,O03785,P0092,4,10982,15,37338.80
I011442,O03785,P0022,7,13413,5,89196.45
I011443,O03785,P0070,1,38307,15,32560.95
I011444,O03785,P0065,7,38180,20,213808.00
I011445,O03786,P0010,10,47717,20,381736.00
I011446,O03786,P0085,1,51626,20,41300.80
I011447,O03786,P0055,6,37597,0,225582.00
I011448,O03786,P0010,7,47717,20,267215.20
I011449,O03786,P0094,9,35256,20,253843.20
I011450,O03787,P0041,10,26259,5,249460.50
I011451,O03787,P0080,4,25147,10,90529.20
I011452,O03788,P0055,7,37597,20,210543.20
I011453,O03789,P0092,9,10982,0,98838.00
I011454,O03789,P0011,3,14495,5,41310.75
I011455,O03789,P0092,5,10982,5,52164.50
I011456,O03789,P0068,5,47879,15,203485.75
I011457,O03790,P0045,1,49014,15,41661.90
I011458,O03791,P0005,3,5624,5,16028.40
I011459,O03791,P0002,5,31080,15,132090.00
I011460,O03791,P0080,1,25147,5,23889.65
I011461,O03791,P0012,10,28291,15,240473.50
I011462,O03792,P0063,2,33341,10,60013.80
I011463,O03792,P0033,4,50105,10,180378.00
I011464,O03792,P0098,5,13062,10,58779.00
I011465,O03792,P0032,5,45113,10,203008.50
I011466,O03793,P0046,10,29632,10,266688.00
I011467,O03793,P0069,2,32580,10,58644.00
I011468,O03793,P0097,8,36994,20,236761.60
I011469,O03794,P0088,6,49841,15,254189.10
I011470,O03794,P0007,1,19610,10,17649.00
I011471,O03794,P0058,9,16575,5,141716.25
I011472,O03795,P0089,5,20493,15,87095.25
I011473,O03795,P0087,1,49638,20,39710.40
I011474,O03795,P0074,9,25591,10,207287.10
I011475,O03795,P0018,7,28628,15,170336.60
I011476,O03796,P0004,5,59538,20,238152.00
I011477,O03796,P0085,1,51626,0,51626.00
I011478,O03796,P0017,2,51525,20,82440.00
I011479,O03796,P0047,2,48530,0,97060.00
I011480,O03797,P0086,4,13893,0,55572.00
I011481,O03797,P0008,2,57417,15,97608.90
I011482,O03797,P0056,1,42380,5,40261.00
I011483,O03797,P0020,2,60579,0,121158.00
I011484,O03797,P0034,10,52301,5,496859.50
I011485,O03798,P0053,3,9266,5,26408.10
I011486,O03799,P0093,5,46962,15,199588.50
I011487,O03799,P0014,2,22374,5,42510.60
I011488,O03799,P0074,6,25591,15,130514.10
I011489,O03800,P0011,8,14495,5,110162.00
I011490,O03800,P0074,5,25591,0,127955.00
I011491,O03800,P0016,10,39719,15,337611.50
I011492,O03801,P0064,4,36237,0,144948.00
I011493,O03801,P0017,2,51525,0,103050.00
I011494,O03801,P0038,1,41524,15,35295.40
I011495,O03802,P0022,9,13413,20,96573.60
I011496,O03802,P0050,5,55567,20,222268.00
I011497,O03802,P0074,7,25591,15,152266.45
I011498,O03802,P0036,5,48983,0,244915.00
I011499,O03802,P0067,2,29020,5,55138.00
I011500,O03803,P0083,10,24478,5,232541.00
I011501,O03803,P0065,3,38180,10,103086.00
I011502,O03803,P0070,5,38307,20,153228.00
I011503,O03803,P0079,6,49546,15,252684.60
I011504,O03804,P0017,5,51525,0,257625.00
I011505,O03804,P0042,6,61517,5,350646.90
I011506,O03805,P0093,1,46962,0,46962.00
I011507,O03805,P0036,8,48983,5,372270.80
I011508,O03806,P0037,6,34307,15,174965.70
I011509,O03806,P0043,3,53045,10,143221.50
I011510,O03806,P0066,9,12374,0,111366.00
I011511,O03806,P0006,9,42495,0,382455.00
I011512,O03806,P0038,4,41524,5,157791.20
I011513,O03807,P0096,6,42139,15,214908.90
I011514,O03807,P0051,5,21836,15,92803.00
I011515,O03808,P0027,6,35875,0,215250.00
I011516,O03808,P0027,9,35875,0,322875.00
I011517,O03808,P0066,8,12374,20,79193.60
I011518,O03808,P0030,2,38698,15,65786.60
I011519,O03808,P0007,10,19610,5,186295.00
I011520,O03809,P0022,1,13413,5,12742.35
I011521,O03809,P0036,4,48983,5,186135.40
I011522,O03810,P0006,2,42495,20,67992.00
I011523,O03810,P0068,1,47879,20,38303.20
I011524,O03810,P0040,1,22405,15,19044.25
I011525,O03810,P0042,9,61517,5,525970.35
I011526,O03811,P0023,7,55725,10,351067.50
I011527,O03812,P0033,9,50105,15,383303.25
I011528,O03813,P0040,1,22405,0,22405.00
I011529,O03814,P0052,5,28616,0,143080.00
I011530,O03815,P0019,2,50966,20,81545.60
I011531,O03815,P0025,1,9681,20,7744.80
I011532,O03815,P0054,7,25752,0,180264.00
I011533,O03815,P0085,3,51626,15,131646.30
I011534,O03816,P0059,7,27604,20,154582.40
I011535,O03816,P0005,5,5624,15,23902.00
I011536,O03816,P0006,9,42495,10,344209.50
I011537,O03816,P0049,2,60308,0,120616.00
I011538,O03817,P0058,9,16575,15,126798.75
I011539,O03818,P0056,5,42380,15,180115.00
I011540,O03818,P0026,1,43366,15,36861.10
I011541,O03818,P0095,8,35691,10,256975.20
I011542,O03819,P0051,3,21836,10,58957.20
I011543,O03819,P0002,10,31080,15,264180.00
I011544,O03820,P0010,9,47717,10,386507.70
I011545,O03821,P0096,4,42139,0,168556.00
I011546,O03821,P0026,4,43366,20,138771.20
I011547,O03821,P0042,8,61517,10,442922.40
I011548,O03821,P0077,2,8655,5,16444.50
I011549,O03821,P0095,4,35691,0,142764.00
I011550,O03822,P0095,6,35691,10,192731.40
I011551,O03822,P0027,7,35875,5,238568.75
I011552,O03822,P0079,7,49546,20,277457.60
I011553,O03822,P0009,4,52209,0,208836.00
I011554,O03822,P0097,1,36994,20,29595.20
I011555,O03823,P0086,9,13893,0,125037.00
I011556,O03824,P0083,5,24478,0,122390.00
I011557,O03824,P0006,4,42495,10,152982.00
I011558,O03824,P0016,3,39719,20,95325.60
I011559,O03824,P0075,10,10086,10,90774.00
I011560,O03824,P0077,9,8655,10,70105.50
I011561,O03825,P0055,3,37597,5,107151.45
I011562,O03825,P0095,10,35691,20,285528.00
I011563,O03825,P0069,4,32580,10,117288.00
I011564,O03825,P0065,3,38180,10,103086.00
I011565,O03826,P0006,7,42495,5,282591.75
I011566,O03826,P0018,10,28628,0,286280.00
I011567,O03826,P0007,7,19610,0,137270.00
I011568,O03827,P0087,10,49638,5,471561.00
I011569,O03827,P0074,7,25591,15,152266.45
I011570,O03827,P0079,7,49546,20,277457.60
I011571,O03827,P0079,4,49546,10,178365.60
I011572,O03828,P0025,8,9681,5,73575.60
I011573,O03828,P0005,4,5624,10,20246.40
I011574,O03829,P0084,5,20164,10,90738.00
I011575,O03829,P0012,10,28291,10,254619.00
I011576,O03829,P0045,8,49014,10,352900.80
I011577,O03829,P0007,5,19610,15,83342.50
I011578,O03829,P0021,5,61837,5,293725.75
I011579,O03830,P0051,8,21836,15,148484.80
I011580,O03830,P0007,6,19610,15,100011.00
I011581,O03830,P0093,1,46962,20,37569.60
I011582,O03830,P0076,7,15519,10,97769.70
I011583,O03831,P0006,10,42495,10,382455.00
I011584,O03832,P0041,3,26259,5,74838.15
I011585,O03833,P0072,2,47942,15,81501.40
I011586,O03834,P0008,1,57417,20,45933.60
I011587,O03834,P0090,10,33743,15,286815.50
I011588,O03835,P0008,8,57417,5,436369.20
I011589,O03835,P0074,8,25591,10,184255.20
I011590,O03836,P0022,5,13413,5,63711.75
I011591,O03836,P0088,5,49841,15,211824.25
I011592,O03836,P0006,1,42495,10,38245.50
I011593,O03836,P0095,5,35691,15,151686.75
I011594,O03836,P0014,2,22374,5,42510.60
I011595,O03837,P0061,7,24793,0,173551.00
I011596,O03837,P0026,5,43366,15,184305.50
I011597,O03837,P0037,3,34307,5,97774.95
I011598,O03837,P0038,2,41524,15,70590.80
I011599,O03838,P0023,6,55725,15,284197.50
I011600,O03838,P0060,5,48833,20,195332.00
I011601,O03838,P0042,3,61517,5,175323.45
I011602,O03839,P0029,6,39973,10,215854.20
I011603,O03839,P0040,4,22405,0,89620.00
I011604,O03839,P0091,1,60565,20,48452.00
I011605,O03839,P0093,6,46962,10,253594.80
I011606,O03839,P0002,1,31080,10,27972.00
I011607,O03840,P0083,4,24478,10,88120.80
I011608,O03841,P0056,8,42380,10,305136.00
I011609,O03841,P0077,2,8655,20,13848.00
I011610,O03841,P0052,7,28616,15,170265.20
I011611,O03842,P0064,3,36237,20,86968.80
I011612,O03843,P0086,2,13893,20,22228.80
I011613,O03844,P0014,10,22374,15,190179.00
I011614,O03844,P0066,2,12374,0,24748.00
I011615,O03844,P0064,3,36237,10,97839.90
I011616,O03844,P0043,5,53045,15,225441.25
I011617,O03845,P0014,2,22374,15,38035.80
I011618,O03846,P0048,10,37447,20,299576.00
I011619,O03846,P0075,1,10086,10,9077.40
I011620,O03846,P0081,6,14513,5,82724.10
I011621,O03846,P0029,8,39973,15,271816.40
I011622,O03847,P0071,1,38269,0,38269.00
I011623,O03847,P0065,5,38180,20,152720.00
I011624,O03847,P0060,9,48833,5,417522.15
I011625,O03847,P0016,9,39719,0,357471.00
I011626,O03847,P0038,1,41524,15,35295.40
I011627,O03848,P0090,9,33743,10,273318.30
I011628,O03849,P0041,9,26259,15,200881.35
I011629,O03849,P0053,3,9266,15,23628.30
I011630,O03850,P0070,10,38307,5,363916.50
I011631,O03850,P0022,9,13413,10,108645.30
I011632,O03851,P0006,1,42495,10,38245.50
I011633,O03851,P0042,9,61517,5,525970.35
I011634,O03852,P0013,3,16028,15,40871.40
I011635,O03852,P0031,2,47765,0,95530.00
I011636,O03853,P0043,5,53045,5,251963.75
I011637,O03854,P0099,10,53479,15,454571.50
I011638,O03854,P0061,6,24793,10,133882.20
I011639,O03854,P0023,2,55725,0,111450.00
I011640,O03855,P0012,2,28291,20,45265.60
I011641,O03855,P0063,8,33341,5,253391.60
I011642,O03855,P0015,2,46486,0,92972.00
I011643,O03855,P0088,2,49841,10,89713.80
I011644,O03856,P0045,5,49014,15,208309.50
I011645,O03857,P0077,1,8655,0,8655.00
I011646,O03857,P0047,4,48530,15,165002.00
I011647,O03857,P0064,5,36237,10,163066.50
I011648,O03857,P0046,2,29632,0,59264.00
I011649,O03858,P0096,5,42139,5,200160.25
I011650,O03858,P0042,10,61517,5,584411.50
I011651,O03858,P0004,9,59538,15,455465.70
I011652,O03859,P0085,6,51626,15,263292.60
I011653,O03859,P0091,1,60565,10,54508.50
I011654,O03859,P0088,3,49841,0,149523.00
I011655,O03859,P0014,5,22374,15,95089.50
I011656,O03859,P0079,7,49546,5,329480.90
I011657,O03860,P0073,9,35536,0,319824.00
I011658,O03860,P0007,2,19610,0,39220.00
I011659,O03860,P0007,7,19610,0,137270.00
I011660,O03860,P0048,1,37447,0,37447.00
I011661,O03860,P0043,2,53045,20,84872.00
I011662,O03861,P0025,10,9681,5,91969.50
I011663,O03862,P0060,1,48833,0,48833.00
I011664,O03862,P0094,7,35256,0,246792.00
I011665,O03862,P0006,9,42495,20,305964.00
I011666,O03863,P0048,4,37447,10,134809.20
I011667,O03863,P0027,4,35875,20,114800.00
I011668,O03863,P0065,8,38180,10,274896.00
I011669,O03863,P0047,2,48530,15,82501.00
I011670,O03863,P0005,7,5624,10,35431.20
I011671,O03864,P0096,5,42139,10,189625.50
I011672,O03864,P0033,9,50105,5,428397.75
I011673,O03864,P0097,4,36994,10,133178.40
I011674,O03864,P0080,5,25147,20,100588.00
I011675,O03865,P0041,2,26259,15,44640.30
I011676,O03865,P0054,6,25752,10,139060.80
I011677,O03865,P0004,2,59538,15,101214.60
I011678,O03865,P0058,5,16575,20,66300.00
I011679,O03865,P0063,4,33341,5,126695.80
I011680,O03866,P0015,1,46486,0,46486.00
I011681,O03866,P0071,4,38269,10,137768.40
I011682,O03867,P0045,3,49014,0,147042.00
I011683,O03867,P0057,3,42897,5,122256.45
I011684,O03867,P0093,8,46962,0,375696.00
I011685,O03867,P0039,1,13519,5,12843.05
I011686,O03867,P0057,4,42897,0,171588.00
I011687,O03868,P0069,2,32580,20,52128.00
I011688,O03869,P0019,5,50966,20,203864.00
I011689,O03869,P0090,5,33743,10,151843.50
I011690,O03869,P0063,7,33341,10,210048.30
I011691,O03869,P0012,4,28291,10,101847.60
I011692,O03869,P0023,5,55725,5,264693.75
I011693,O03870,P0020,7,60579,0,424053.00
I011694,O03870,P0002,2,31080,15,52836.00
I011695,O03870,P0065,4,38180,15,129812.00
I011696,O03870,P0078,7,9952,20,55731.20
I011697,O03871,P0027,7,35875,0,251125.00
I011698,O03871,P0076,1,15519,10,13967.10
I011699,O03871,P0020,5,60579,10,272605.50
I011700,O03871,P0034,8,52301,5,397487.60
I011701,O03872,P0060,3,48833,0,146499.00
I011702,O03872,P0042,4,61517,0,246068.00
I011703,O03872,P0068,2,47879,5,90970.10
I011704,O03872,P0053,4,9266,5,35210.80
I011705,O03873,P0097,8,36994,5,281154.40
I011706,O03873,P0093,2,46962,10,84531.60
I011707,O03873,P0005,10,5624,0,56240.00
I011708,O03874,P0096,9,42139,5,360288.45
I011709,O03874,P0077,7,8655,0,60585.00
I011710,O03874,P0035,10,13563,0,135630.00
I011711,O03874,P0071,1,38269,0,38269.00
I011712,O03874,P0012,10,28291,10,254619.00
I011713,O03875,P0059,5,27604,20,110416.00
I011714,O03875,P0087,3,49638,10,134022.60
I011715,O03875,P0073,3,35536,10,95947.20
I011716,O03876,P0067,10,29020,15,246670.00
I011717,O03877,P0065,5,38180,5,181355.00
I011718,O03877,P0085,4,51626,10,185853.60
I011719,O03878,P0050,2,55567,0,111134.00
I011720,O03878,P0021,9,61837,0,556533.00
I011721,O03878,P0041,8,26259,15,178561.20
I011722,O03878,P0031,3,47765,5,136130.25
I011723,O03879,P0018,1,28628,5,27196.60
I011724,O03879,P0067,3,29020,5,82707.00
I011725,O03879,P0097,5,36994,20,147976.00
I011726,O03880,P0095,10,35691,5,339064.50
I011727,O03880,P0090,9,33743,10,273318.30
I011728,O03881,P0006,2,42495,10,76491.00
I011729,O03882,P0021,2,61837,15,105122.90
I011730,O03882,P0100,3,17786,0,53358.00
I011731,O03883,P0001,4,45925,15,156145.00
I011732,O03883,P0064,7,36237,0,253659.00
I011733,O03883,P0039,3,13519,5,38529.15
I011734,O03883,P0027,4,35875,10,129150.00
I011735,O03884,P0090,5,33743,20,134972.00
I011736,O03884,P0022,10,13413,0,134130.00
I011737,O03884,P0026,7,43366,15,258027.70
I011738,O03884,P0087,5,49638,5,235780.50
I011739,O03885,P0020,9,60579,15,463429.35
I011740,O03886,P0084,3,20164,0,60492.00
I011741,O03886,P0084,4,20164,5,76623.20
I011742,O03886,P0037,8,34307,0,274456.00
I011743,O03886,P0013,5,16028,20,64112.00
I011744,O03886,P0083,1,24478,10,22030.20
I011745,O03887,P0095,6,35691,5,203438.70
I011746,O03887,P0032,9,45113,5,385716.15
I011747,O03887,P0028,9,31151,5,266341.05
I011748,O03888,P0082,2,51263,0,102526.00
I011749,O03889,P0025,10,9681,0,96810.00
I011750,O03889,P0080,4,25147,15,85499.80
I011751,O03889,P0086,7,13893,0,97251.00
I011752,O03889,P0043,3,53045,15,135264.75
I011753,O03889,P0098,2,13062,15,22205.40
I011754,O03890,P0063,9,33341,15,255058.65
I011755,O03890,P0086,2,13893,15,23618.10
I011756,O03890,P0025,10,9681,5,91969.50
I011757,O03891,P0007,7,19610,0,137270.00
I011758,O03892,P0001,2,45925,0,91850.00
I011759,O03892,P0081,2,14513,5,27574.70
I011760,O03892,P0010,1,47717,5,45331.15
I011761,O03892,P0069,2,32580,5,61902.00
I011762,O03893,P0004,9,59538,20,428673.60
I011763,O03893,P0043,3,53045,20,127308.00
I011764,O03893,P0018,8,28628,20,183219.20
I011765,O03894,P0065,6,38180,5,217626.00
I011766,O03894,P0029,7,39973,15,237839.35
I011767,O03894,P0017,9,51525,5,440538.75
I011768,O03894,P0037,6,34307,0,205842.00
I011769,O03894,P0038,8,41524,0,332192.00
I011770,O03895,P0067,3,29020,0,87060.00
I011771,O03895,P0084,5,20164,15,85697.00
I011772,O03895,P0040,2,22405,20,35848.00
I011773,O03895,P0004,1,59538,15,50607.30
I011774,O03896,P0014,9,22374,0,201366.00
I011775,O03896,P0018,3,28628,5,81589.80
I011776,O03896,P0079,1,49546,15,42114.10
I011777,O03896,P0094,4,35256,20,112819.20
I011778,O03897,P0035,3,13563,0,40689.00
I011779,O03897,P0075,9,10086,0,90774.00
I011780,O03897,P0062,7,33323,10,209934.90
I011781,O03897,P0062,3,33323,20,79975.20
I011782,O03897,P0054,6,25752,5,146786.40
I011783,O03898,P0041,7,26259,15,156241.05
I011784,O03898,P0099,10,53479,0,534790.00
I011785,O03898,P0016,2,39719,10,71494.20
I011786,O03898,P0020,9,60579,10,490689.90
I011787,O03899,P0090,8,33743,20,215955.20
I011788,O03900,P0057,4,42897,20,137270.40
I011789,O03900,P0064,9,36237,10,293519.70
I011790,O03900,P0030,4,38698,5,147052.40
I011791,O03901,P0078,7,9952,0,69664.00
I011792,O03901,P0083,10,24478,10,220302.00
I011793,O03901,P0042,4,61517,0,246068.00
I011794,O03901,P0078,8,9952,10,71654.40
I011795,O03901,P0069,1,32580,20,26064.00
I011796,O03902,P0056,5,42380,5,201305.00
I011797,O03903,P0037,6,34307,5,195549.90
I011798,O03903,P0034,2,52301,20,83681.60
I011799,O03903,P0039,9,13519,20,97336.80
I011800,O03904,P0097,7,36994,20,207166.40
I011801,O03904,P0095,5,35691,10,160609.50
I011802,O03904,P0036,3,48983,10,132254.10
I011803,O03904,P0089,5,20493,20,81972.00
I011804,O03905,P0086,1,13893,5,13198.35
I011805,O03906,P0082,2,51263,10,92273.40
I011806,O03906,P0091,3,60565,5,172610.25
I011807,O03906,P0059,3,27604,15,70390.20
I011808,O03906,P0045,3,49014,20,117633.60
I011809,O03907,P0095,3,35691,15,91012.05
I011810,O03907,P0072,6,47942,10,258886.80
I011811,O03907,P0097,8,36994,5,281154.40
I011812,O03907,P0056,3,42380,20,101712.00
I011813,O03908,P0002,8,31080,15,211344.00
I011814,O03908,P0051,2,21836,10,39304.80
I011815,O03908,P0037,5,34307,0,171535.00
I011816,O03909,P0098,7,13062,15,77718.90
I011817,O03909,P0039,2,13519,5,25686.10
I011818,O03909,P0071,1,38269,0,38269.00
I011819,O03910,P0083,2,24478,15,41612.60
I011820,O03910,P0083,9,24478,0,220302.00
I011821,O03910,P0066,2,12374,20,19798.40
I011822,O03911,P0077,1,8655,0,8655.00
I011823,O03912,P0023,5,55725,20,222900.00
I011824,O03913,P0057,6,42897,20,205905.60
I011825,O03914,P0017,1,51525,10,46372.50
I011826,O03914,P0089,5,20493,5,97341.75
I011827,O03915,P0057,7,42897,0,300279.00
I011828,O03915,P0077,6,8655,5,49333.50
I011829,O03915,P0016,1,39719,20,31775.20
I011830,O03915,P0020,9,60579,20,436168.80
I011831,O03916,P0088,7,49841,10,313998.30
I011832,O03917,P0067,1,29020,0,29020.00
I011833,O03917,P0038,8,41524,15,282363.20
I011834,O03917,P0095,4,35691,10,128487.60
I011835,O03917,P0029,7,39973,15,237839.35
I011836,O03917,P0060,5,48833,5,231956.75
I011837,O03918,P0018,4,28628,0,114512.00
I011838,O03919,P0100,3,17786,10,48022.20
I011839,O03919,P0078,2,9952,15,16918.40
I011840,O03920,P0063,9,33341,10,270062.10
I011841,O03920,P0017,8,51525,10,370980.00
I011842,O03921,P0060,1,48833,15,41508.05
I011843,O03921,P0012,9,28291,10,229157.10
I011844,O03922,P0021,6,61837,10,333919.80
I011845,O03922,P0061,8,24793,5,188426.80
I011846,O03922,P0049,3,60308,5,171877.80
I011847,O03923,P0032,10,45113,0,451130.00
I011848,O03923,P0040,10,22405,15,190442.50
I011849,O03923,P0057,6,42897,20,205905.60
I011850,O03923,P0016,7,39719,20,222426.40
I011851,O03924,P0055,3,37597,15,95872.35
I011852,O03925,P0074,2,25591,10,46063.80
I011853,O03925,P0090,2,33743,15,57363.10
I011854,O03926,P0091,1,60565,20,48452.00
I011855,O03926,P0076,8,15519,0,124152.00
I011856,O03926,P0029,3,39973,5,113923.05
I011857,O03926,P0092,10,10982,15,93347.00
I011858,O03927,P0073,5,35536,20,142144.00
I011859,O03927,P0040,5,22405,10,100822.50
I011860,O03927,P0035,8,13563,10,97653.60
I011861,O03928,P0044,3,37026,15,94416.30
I011862,O03928,P0050,1,55567,0,55567.00
I011863,O03929,P0078,4,9952,5,37817.60
I011864,O03929,P0050,6,55567,20,266721.60
I011865,O03929,P0015,10,46486,15,395131.00
I011866,O03929,P0085,1,51626,5,49044.70
I011867,O03930,P0060,4,48833,0,195332.00
I011868,O03930,P0072,6,47942,15,244504.20
I011869,O03930,P0043,3,53045,0,159135.00
I011870,O03931,P0058,8,16575,15,112710.00
I011871,O03931,P0007,1,19610,20,15688.00
I011872,O03931,P0028,5,31151,15,132391.75
I011873,O03931,P0016,1,39719,15,33761.15
I011874,O03931,P0004,8,59538,0,476304.00
I011875,O03932,P0013,5,16028,5,76133.00
I011876,O03932,P0033,10,50105,20,400840.00
I011877,O03932,P0071,1,38269,15,32528.65
I011878,O03933,P0014,2,22374,0,44748.00
I011879,O03934,P0099,4,53479,5,203220.20
I011880,O03935,P0088,5,49841,15,211824.25
I011881,O03935,P0095,8,35691,10,256975.20
I011882,O03936,P0060,6,48833,20,234398.40
I011883,O03937,P0049,5,60308,10,271386.00
I011884,O03937,P0078,7,9952,5,66180.80
I011885,O03938,P0055,3,37597,20,90232.80
I011886,O03938,P0077,3,8655,0,25965.00
I011887,O03939,P0061,6,24793,5,141320.10
I011888,O03939,P0003,10,64507,5,612816.50
I011889,O03939,P0020,7,60579,5,402850.35
I011890,O03939,P0044,9,37026,5,316572.30
I011891,O03940,P0066,10,12374,0,123740.00
I011892,O03940,P0028,4,31151,15,105913.40
I011893,O03940,P0078,1,9952,0,9952.00
I011894,O03940,P0069,9,32580,5,278559.00
I011895,O03940,P0059,3,27604,10,74530.80
I011896,O03941,P0001,6,45925,15,234217.50
I011897,O03941,P0073,7,35536,20,199001.60
I011898,O03941,P0098,1,13062,20,10449.60
I011899,O03941,P0070,7,38307,5,254741.55
I011900,O03942,P0073,10,35536,10,319824.00
I011901,O03942,P0094,8,35256,0,282048.00
I011902,O03942,P0016,2,39719,0,79438.00
I011903,O03943,P0067,6,29020,20,139296.00
I011904,O03943,P0059,7,27604,20,154582.40
I011905,O03943,P0049,7,60308,20,337724.80
I011906,O03943,P0010,8,47717,0,381736.00
I011907,O03944,P0012,2,28291,0,56582.00
I011908,O03944,P0015,2,46486,0,92972.00
I011909,O03945,P0086,5,13893,20,55572.00
I011910,O03945,P0035,3,13563,10,36620.10
I011911,O03945,P0067,8,29020,10,208944.00
I011912,O03946,P0031,10,47765,20,382120.00
I011913,O03946,P0041,7,26259,10,165431.70
I011914,O03946,P0013,8,16028,20,102579.20
I011915,O03947,P0082,5,51263,0,256315.00
I011916,O03947,P0070,4,38307,0,153228.00
I011917,O03947,P0090,6,33743,0,202458.00
I011918,O03948,P0047,5,48530,5,230517.50
I011919,O03949,P0086,10,13893,10,125037.00
I011920,O03949,P0085,6,51626,10,278780.40
I011921,O03949,P0037,8,34307,0,274456.00
I011922,O03949,P0081,6,14513,20,69662.40
I011923,O03950,P0048,1,37447,5,35574.65
I011924,O03950,P0043,6,53045,15,270529.50
I011925,O03951,P0030,5,38698,10,174141.00
I011926,O03951,P0048,6,37447,5,213447.90
I011927,O03951,P0098,3,13062,10,35267.40
I011928,O03951,P0066,8,12374,10,89092.80
I011929,O03951,P0069,5,32580,10,146610.00
I011930,O03952,P0063,3,33341,20,80018.40
I011931,O03952,P0072,7,47942,20,268475.20
I011932,O03953,P0003,6,64507,10,348337.80
I011933,O03953,P0043,3,53045,5,151178.25
I011934,O03953,P0020,9,60579,0,545211.00
I011935,O03953,P0029,5,39973,10,179878.50
I011936,O03954,P0083,3,24478,0,73434.00
I011937,O03954,P0095,4,35691,15,121349.40
I011938,O03955,P0044,10,37026,15,314721.00
I011939,O03956,P0002,1,31080,15,26418.00
I011940,O03957,P0050,10,55567,5,527886.50
I011941,O03957,P0041,7,26259,10,165431.70
I011942,O03957,P0040,8,22405,20,143392.00
I011943,O03958,P0070,10,38307,0,383070.00
I011944,O03958,P0033,1,50105,0,50105.00
I011945,O03958,P0020,2,60579,20,96926.40
I011946,O03958,P0026,6,43366,0,260196.00
I011947,O03959,P0029,9,39973,10,323781.30
I011948,O03959,P0069,10,32580,20,260640.00
I011949,O03959,P0060,9,48833,10,395547.30
I011950,O03959,P0016,5,39719,0,198595.00
I011951,O03960,P0063,2,33341,15,56679.70
I011952,O03961,P0064,7,36237,10,228293.10
I011953,O03962,P0079,1,49546,0,49546.00
I011954,O03962,P0097,5,36994,20,147976.00
I011955,O03963,P0037,7,34307,0,240149.00
I011956,O03963,P0021,9,61837,15,473053.05
I011957,O03964,P0022,10,13413,0,134130.00
I011958,O03964,P0086,5,13893,5,65991.75
I011959,O03964,P0068,5,47879,20,191516.00
I011960,O03965,P0006,2,42495,5,80740.50
I011961,O03965,P0043,7,53045,0,371315.00
I011962,O03966,P0056,7,42380,15,252161.00
I011963,O03966,P0034,10,52301,15,444558.50
I011964,O03966,P0005,9,5624,15,43023.60
I011965,O03966,P0022,10,13413,0,134130.00
I011966,O03966,P0065,10,38180,15,324530.00
I011967,O03967,P0002,3,31080,0,93240.00
I011968,O03967,P0044,7,37026,20,207345.60
I011969,O03967,P0038,4,41524,0,166096.00
I011970,O03968,P0083,3,24478,5,69762.30
I011971,O03968,P0050,8,55567,5,422309.20
I011972,O03968,P0088,7,49841,20,279109.60
I011973,O03968,P0032,5,45113,5,214286.75
I011974,O03969,P0028,7,31151,20,174445.60
I011975,O03969,P0097,8,36994,10,266356.80
I011976,O03969,P0044,7,37026,10,233263.80
I011977,O03970,P0038,4,41524,10,149486.40
I011978,O03970,P0092,2,10982,15,18669.40
I011979,O03971,P0067,3,29020,5,82707.00
I011980,O03971,P0041,2,26259,20,42014.40
I011981,O03971,P0037,2,34307,15,58321.90
I011982,O03972,P0062,3,33323,15,84973.65
I011983,O03972,P0100,3,17786,5,50690.10
I011984,O03972,P0083,10,24478,0,244780.00
I011985,O03972,P0014,9,22374,10,181229.40
I011986,O03972,P0099,1,53479,15,45457.15
I011987,O03973,P0072,2,47942,5,91089.80
I011988,O03973,P0021,8,61837,0,494696.00
I011989,O03973,P0026,1,43366,0,43366.00
I011990,O03973,P0071,9,38269,10,309978.90
I011991,O03974,P0012,1,28291,20,22632.80
I011992,O03974,P0031,1,47765,15,40600.25
I011993,O03974,P0058,2,16575,10,29835.00
I011994,O03974,P0072,6,47942,5,273269.40
I011995,O03974,P0091,6,60565,0,363390.00
I011996,O03975,P0006,9,42495,5,363332.25
I011997,O03975,P0053,10,9266,5,88027.00
I011998,O03975,P0098,4,13062,5,49635.60
I011999,O03976,P0082,3,51263,0,153789.00
I012000,O03977,P0082,5,51263,0,256315.00
I012001,O03977,P0068,2,47879,5,90970.10
I012002,O03977,P0051,9,21836,10,176871.60
I012003,O03978,P0025,5,9681,5,45984.75
I012004,O03978,P0017,7,51525,15,306573.75
I012005,O03978,P0075,1,10086,20,8068.80
I012006,O03978,P0017,9,51525,15,394166.25
I012007,O03978,P0082,8,51263,5,389598.80
I012008,O03979,P0028,2,31151,15,52956.70
I012009,O03979,P0086,6,13893,0,83358.00
I012010,O03980,P0081,7,14513,15,86352.35
I012011,O03980,P0037,2,34307,20,54891.20
I012012,O03980,P0009,9,52209,0,469881.00
I012013,O03980,P0021,4,61837,20,197878.40
I012014,O03981,P0046,9,29632,20,213350.40
I012015,O03981,P0017,3,51525,0,154575.00
I012016,O03981,P0096,7,42139,0,294973.00
I012017,O03981,P0030,7,38698,10,243797.40
